madb_id,medium,duplicated,id,title,suffix,ruby,started_year,started_month,started_day,ended_year,ended_month,ended_day,broadcast,author,original_title,madb_uri,official_uri,memo
ANS000123300,TV,,M8KhcddJd8V,世紀末救世主伝説 北斗の拳２,,セイキマツキュウセイシュデンセツ ホクトノケン ツー,1987,3,12,1988,2,18,フジテレビ系,原作／武論尊・原哲夫 集英社「週刊少年ジャンプ」連載,,http://mediaarts-db.jp/an/anime_series/2225,,
ANS000123700,劇場,,d9ktGZSSXYu,新メイプルタウン物語 パームタウン編 こんにちは!新しい町,,シンメイプルタウンモノガタリ パームタウンヘン コンニチハアタラシイマチ,1987,3,14,,,,東映,連載/講談社 ディズニーランド・おともだち、たのしい幼稚園・テレビマガジン,,http://mediaarts-db.jp/an/anime_series/2233,,
ANS000124100,劇場,,UMj6pkoM7Di,プロゴルファー猿 甲賀秘境! 影の忍法ゴルファー参上!,,プロゴルファーサル コウガヒキョウカゲノニンポウゴルファーサンジョウ,1987,3,14,,,,東宝,原作/藤子不二雄 連載/小学館の学習雑誌 マミイ、ベビーブック、めばえ、よいこ、幼稚園、学習幼稚園、てれびくん、別冊コロコロコミック、コロコロコミックほか,,http://mediaarts-db.jp/an/anime_series/2241,,
ANS000123500,劇場,,SdkctXK2pJt,オバケのQ太郎 とびだせ!1/100大作戦,,オバケノキュウタロウトビダセヒャクブンノイチダイサクセン,1987,3,14,,,,東宝,原作/藤子不二雄,,http://mediaarts-db.jp/an/anime_series/2229,,
ANS000123900,劇場,,9FBGp46a4Yg,ドラえもん のび太と竜の騎士,,ノビタトリュウノキシ,1987,3,14,,,,東宝,原作・脚本/藤子不二雄 連載/小学館の学習雑誌 マミイ、ベビーブック、めばえ、よいこ、幼稚園、学習幼稚園、てれびくん、コロコロコミック、別冊コロコロコミックほか,,http://mediaarts-db.jp/an/anime_series/2237,,
ANS000123400,劇場,,sNWQJH6LBqF,オネアミスの翼 王立宇宙軍,,オネアミスノツバサ オウリツウチュウグン,1987,3,14,,,,東宝,原案・脚本/山賀博之 連載協力/秋田書店「月刊プリンセス」,,http://mediaarts-db.jp/an/anime_series/2227,,
ANS000123800,劇場,,PTXBxfFMfUW,ダーティペア,映画,ダーティペア,1987,3,14,,,,松竹,原作、企画コーディネーター/高千穂遥,,http://mediaarts-db.jp/an/anime_series/2235,,
ANS000123600,劇場,,32BuezwBppg,グリム童話 金の鳥,,グリムドウワ キンノトリ,1987,3,14,,,,東映,原作/ヤーコブ・グリム、ウィルヘルム・グリム,,http://mediaarts-db.jp/an/anime_series/2231,,
ANS000124000,劇場,,ycnzWSRrXka,バツ＆テリー,,バツアンドテリー,1987,3,14,,,,松竹,原作/大島やすいち（講談社「週刊少年マガジン」）,,http://mediaarts-db.jp/an/anime_series/2239,,
ANS000130600,OVA,,JSWDsnETtQ6,るーみっくわーるど 笑う標的,,ルーミックワールド ワラウヒョウテキ,1987,3,21,,,,小学館 ／ ビクター音楽産業,高橋留美子,,http://mediaarts-db.jp/an/anime_series/2376,,
ANS000820300,劇場,,odKe7v9ZYsr,デジタル・デビル物語 女神転生,,デジタル デビルモノガタリ メガミテンセイ,1987,3,27,,,,大映,原作/西谷史 アニメージュ文庫 徳間書店刊「デジタル・デビル・ストーリー／女神転生」,,http://mediaarts-db.jp/an/anime_series/13015,,
ANS000820400,劇場,,xP6mvGFNxyK,みんなあげちゃう❤,映画,ミンナアゲチャウ,1987,3,27,,,,大映,弓月光,,http://mediaarts-db.jp/an/anime_series/13018,,
ANS000130700,OVA,,iHpbd4sBwyW,重戦機エルガイムⅢ フルメタルソルジャー,,ジュウセンキエルガイムスリー フルメタルソルジャー,1987,3,28,,,,ネットワーク,原案／矢立 肇、原作／富野由悠季,,http://mediaarts-db.jp/an/anime_series/2378,,
ANS000124200,TV,,KYEXcAWSJ6F,陽あたり良好!,,ヒアタリリョウコウ,1987,3,29,1988,3,20,フジテレビ系,あだち充,,http://mediaarts-db.jp/an/anime_series/2243,,
,OVA,,nKw4f5BCQkg,森山塔ゲストスペシャル 5時間目のヴィーナス,,モリヤマトウゲストスペシャル ゴジカンメノヴィーナス,1987,3,,,,,,,,,,
ANS000124400,TV,,8jXoDrdaMVa,ことわざハウス健康編,,コトワザハウス ケンコウヘン,1987,4,4,1994,9,28,フジテレビ系,（株）エイケン,,http://mediaarts-db.jp/an/anime_series/2247,,
ANS000124500,TV,,hQC6YxJezUH,ウルトラB,,ウルトラビー,1987,4,5,1988,9,27,テレビ朝日系,原作／藤子不二雄A 連載／「ウルトラB」中央公論者、藤子不二雄A,,http://mediaarts-db.jp/an/anime_series/2249,,
ANS000124600,TV,,esCzwmZa5Eu,きまぐれオレンジ★ロード,,キマグレオレンジロード,1987,4,6,1988,3,7,日本テレビ系,原作／まつもと泉（集英社／週刊少年ジャンプ連載）,,http://mediaarts-db.jp/an/anime_series/2251,,
ANS000124700,TV,,Hnia8VNxGkM,シティーハンター,,シティーハンター,1987,4,6,1988,3,28,よみうりテレビ系,原作／北条司（集英社週刊少年ジャンプ連載）,,http://mediaarts-db.jp/an/anime_series/2253,,
ANS000124900,TV,,5i63iyFKEMf,げらげらブース物語,,ゲラゲラブースモノガタリ,1987,4,7,1987,9,29,テレビ東京系放映,原作／ウィル・レイマーカーズ、ティス・ウィルム、なかはらまき,,http://mediaarts-db.jp/an/anime_series/2257,,
ANS000124800,TV,,UJfpGz9Hoks,エスパー魔美,,エスパーマミ,1987,4,7,1987,10,13,テレビ朝日系,原作／藤子不二雄Ⓕ 連載／小学館の学習雑誌、てれびくん、コロコロコミック,,http://mediaarts-db.jp/an/anime_series/2255,,
ANS000125000,TV,,WBGLLnsAZfC,ディズニー劇場 ガミーベアの冒険,,ディズニーゲキジョウ ガミーベアノボウケン,1987,4,9,1987,9,17,朝日放送系（テレビ朝日）放映,-,,http://mediaarts-db.jp/an/anime_series/2259,,
ANS000125100,劇場,,nmiaodPAoXH,タッチ3 君が通り過ぎたあとに,,タッチスリー キミガトオリスギタアトニ,1987,4,11,,,,東宝,あだち充（小学館週刊少年サンデーコミックス刊）,,http://mediaarts-db.jp/an/anime_series/2261,,
ANS000125200,TV,,78i2AZkKhEy,赤い光弾ジリオン,,アカイコウダンジリオン,1987,4,12,1987,12,13,日本テレビ系放映,,,http://mediaarts-db.jp/an/anime_series/2263,,
ANS000131000,OVA,,ZkQNixyDvYL,超獣機神ダンクーガ GOD BLESS DANCOUGA,,チョウジュウキシンダンクーガ ゴッドブレスダンクーガ,1987,4,15,,,,東宝,-,,http://mediaarts-db.jp/an/anime_series/2380,,
,OVA,,isVZZszMdHJ,ホワイトシャドウ,,ホワイトシャドウ,1987,4,15,,,,,,,,,
ANS000125300,TV,,YPo7YFsnspc,リモグだァ!!,第2期,ドリモグダァ,1987,4,16,1987,10,8,日本テレビ,・原作・監修／川内康範,,http://mediaarts-db.jp/an/anime_series/2265,,
ANS000131100,OVA,,CVvvYLhFxw4,マシンロボ クロノスの大逆襲 戦場の記憶,,マシンロボ クロノスノダイギャクシュウ センジョウノキオク,1987,4,22,,,,東芝EMI,-,,http://mediaarts-db.jp/an/anime_series/2382,,
ANS000125400,劇場,,CmyjijpsKte,妖獣都市,,ヨウジュウトシ,1987,4,25,,,,ジョイパックフィルム,菊地秀行,,http://mediaarts-db.jp/an/anime_series/2267,,
ANS003015000,TV,,UgzjKVgSVp2,みんなのうた「神父さんのパイプオルガン」,,ミンナノウタ シンプサンノパイプオルガン,1987,4,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17447,,
ANS003014900,TV,,FVJzeJbcgeq,みんなのうた「カボチャのおじさん」,,ミンナノウタ カボチャノオジサン,1987,4,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17445,,
ANS003014700,TV,,Qbrak7kGvaF,みんなのうた「ふりむけばカエル」,,ミンナノウタ フリムケバカエル,1987,4,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17441,,
ANS003014800,TV,,CScAn8nEy3t,みんなのうた「勇気をだして」,,ミンナノウタ ユウキヲダシテ,1987,4,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17443,,
ANS000124300,劇場,,XDkM8Xo6KPs,ほえろブンブン,映画,ホエロブンブン,1987,4,,,,,-,原作/村野守美（汐文社刊）,,http://mediaarts-db.jp/an/anime_series/2245,,
ANS000125500,TV,,o9LXzwQKWAp,鉄仮面を追え「ダルタニャン物語」より,,テツカメンヲオエ ダルタニャンモノガタリ ヨリ,1987,5,5,,,,NHK放映,原作／アレクサンドル・デュア 翻訳／鈴木力衛,,http://mediaarts-db.jp/an/anime_series/2269,,
ANS000820500,劇場,,YiuTViZK5FJ,宝島,映画,タカラジマ,1987,5,9,,,,共同映画全国系列会議,原作/ロバート・ルイズ・スティーブンスン,,http://mediaarts-db.jp/an/anime_series/13020,,
ANS000125600,劇場,,rk65eikQJ3M,PROJECT A-KO 2 大徳寺財閥の陰謀,,プロジェクト エーコ ツー ダイトクジザイバツノインボウ,1987,5,17,,,,ポニーキャニオン,西島克彦、白根一美  ／,,http://mediaarts-db.jp/an/anime_series/2271,,
ANS000131200,OVA,,44qcT9oneDF,サーキットエンジェル ～決意のスターティング・グリッド～,,サーキットエンジェル ケツイノスターティング グリッド,1987,5,21,,,,TDKコア,-,,http://mediaarts-db.jp/an/anime_series/2384,,
ANS000131300,OVA,,5SMFLTTYKwr,スペースファンタジア 2001夜物語,,スペースファンタジア ニセンイチ ヤモノガタリ,1987,5,21,,,,ビクター音楽産業,星野之宣,,http://mediaarts-db.jp/an/anime_series/2386,,
ANS000131400,OVA,,ZqvGxpDTpQx,戦国奇譚 妖刀伝,,センゴクイタンヨウトウデン,1987,5,21,,,,CICビクター,原案／山崎理(南町奉行所),,http://mediaarts-db.jp/an/anime_series/2388,,
,OVA,,gyXKw3cpZU7,魔人形［madol］,,マドール,1987,5,,,,,,,,,,
ANS000820900,劇場,,HtCdAw8wcH5,大造じいさんとガン,1987,タイゾウジイサント ガン,1987,6,1,,,,-,-,,http://mediaarts-db.jp/an/anime_series/13025,,
ANS000125700,TV,,iWhSoWUwurk,マシンロボ ぶっちぎりバトルハッカーズ,,マシンロボ ブッチギリバトルハッカーズ,1987,6,3,1987,12,30,テレビ東京系放映,連載／「てれびくん」「めばえ」「よいこ」「学習幼稚園」「幼稚園」 小学館,,http://mediaarts-db.jp/an/anime_series/2274,,
ANS000131700,OVA,,yeRwszk3MG5,超時空要塞マクロスFlash Back2012,,チョウジクウヨウサイマクロス フラッシュバック トウェンティトウェルブ,1987,6,21,,,,バンダイビジュアル,スタジオぬえ,,http://mediaarts-db.jp/an/anime_series/2392,,
ANS004014400,OVA,,Kdcmp5WV5r9,THE FULL MOON TRADITION INDRA［パイロット］,,ザ フルムーン トラディッション インドラ パイロット,1987,6,26,,,,ぴえろプロジェクト,-,,http://mediaarts-db.jp/an/anime_series/17543,,
ANS000125800,劇場,,bAy575qSCdc,SOSこちら地球,,エスオーエスコチラチキュウ,1987,6,27,,,,共同映画全国系列会議,原作/エーリヒ・ケストナー「どうぶつ会議」岩波書店刊より,,http://mediaarts-db.jp/an/anime_series/2276,,
ANS000131800,OVA,,scJKQPoj2an,BLACK MAGIC M-66,,ブラックマジック マリオシックスティシックス,1987,6,28,,,,ネットワーク,士郎正宗,,http://mediaarts-db.jp/an/anime_series/2394,,
ANS003015300,TV,,koUckjgwrMW,みんなのうた「ショボクジラ・チビコブラ」,,ミンナノウタ ショボクジラ チビコブラ,1987,6,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17453,,
ANS003015200,TV,,hk42nQdgHpC,みんなのうた「おはようクレヨン」,,ミンナノウタ オハヨウクレヨン,1987,6,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17451,,
ANS003015100,TV,,MZsjjQxZbom,みんなのうた「雲が晴れたら」,,ミンナノウタ クモガハレタラ,1987,6,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17449,,
,OVA,,JNgKTCmbLbN,e・tude ～雪の鼓動～,,エチュード ユキノコドウ,1987,6,,,,,,,,,,
ANS000125900,TV,,q7xvgTxEn4H,トランスフォーマー ザ・ヘッドマスターズ,,トランスフォーマー ザ ヘッドマスターズ,1987,7,3,1988,3,28,NTV,原案／金田益実 講談社／「テレビマガジン」「コミックボンボン」「スーパーボンボン」「楽しい幼稚園」連載,,http://mediaarts-db.jp/an/anime_series/2278,,
ANS000132100,劇場,,Y4hdT9pVXkr,マップス 伝説のさまよえる星人たち,,マップス デンセツノサマヨエルセイジンタチ,1987,7,14,,,,松竹富士,原作/長谷川裕一（学研刊・コミックNORA連載中）,,http://mediaarts-db.jp/an/anime_series/2400,,
ANS000820600,劇場,,KUUBaJUHwe7,TWD EXPRESS ローリングテイクオフ,,ティーダブリューディー エクスプレス ローリング テイクオフ,1987,7,14,,,,松竹富士,原作/聖悠紀（学研・コミックNORA連載）,,http://mediaarts-db.jp/an/anime_series/13023,,
ANS000126300,劇場,,Ve2Nn5qhgPN,うる星やつら 夢の仕掛人、因幡くん登場! ラムの未来はどうなるっちゃ!?,,ウルセイヤツラ ユメノシカケニン イナバクントウジョウ ラムノミライハドウナルッチャ,1987,7,18,,,,イベント,高橋留美子,,http://mediaarts-db.jp/an/anime_series/2286,,
ANS000126100,劇場,,sLTSMYyAzqd,ドラゴンボール 魔神城のねむり姫,,ドラゴンボール マジンジョウノネムリヒメ,1987,7,18,,,,東映,鳥山明,[DRAGON BALL],http://mediaarts-db.jp/an/anime_series/2282,,
ANS000126000,劇場,,iacsiVNNhCj,聖闘士星矢 邪神エリス,,セイントセイヤ ジャシンエリス,1987,7,18,,,,東映,車田正美,[聖闘士星矢],http://mediaarts-db.jp/an/anime_series/2280,,
ANS004014700,OVA,,zErYQd7GCDT,THE ADVENTURES OF THE… AMERICAN RABBIT［合作］,,ザ アドベンチャーズ オブ ザ アメリカンラビット ガッサク,1987,7,21,,,,東北新社,-,,http://mediaarts-db.jp/an/anime_series/17546,,
ANS000126200,劇場,,8veotpfRMN2,Bugってハニー メガロム少女舞4622,,バグッテハニー メガロムショウジョ マイ ヨンロクニーニー,1987,7,21,,,,ハドソン,-,,http://mediaarts-db.jp/an/anime_series/2284,,
ANS000131900,OVA,,pXjubS4onDE,TWD EXPRESS ROLLING TAKEOUT,,ティーダブルディー エクスプレス ローリング テイクアウト,1987,7,21,,,,松竹,聖悠紀,,http://mediaarts-db.jp/an/anime_series/2396,,
ANS000132200,OVA,,nas4qksWbvS,ロボットカーニバル,,ロボットカーニバル,1987,7,21,,,,A.P.P.P,-,,http://mediaarts-db.jp/an/anime_series/2403,,
ANS000132300,OVA,,z7SG8G5MuoK,禁断の黙示録 クリスタルトライアングル,,キンダンノモクシロク クリスタルトライアングル,1987,7,22,,,,ソニー･ビデオソフトウェア･インターナショナル,奥田誠治,,http://mediaarts-db.jp/an/anime_series/2405,,
ANS000132500,OVA,,VwnZJxs79xK,ALIEN X from A空間 魔女っ子クラブ四人組,,エイリアンエックス フロム エークウカン マジョッコクラブヨニングミ,1987,7,28,,,,バンダイ,-,,http://mediaarts-db.jp/an/anime_series/2409,,
,OVA,,ep8zAFMPpMX,サマーウィンド ～少女たちが運んだ夏～,,サマーウィンド ショウジョタチガハコンダナツ,1987,7,,,,,,,,,,
,OVA,,H7cDhTzVQSw,ゆめいろBUNNY,,ユメイロバニー,1987,7,,,,,,,,,,
ANS000126700,劇場,,pNMmnV6nXSj,バリバリ伝説,映画,バリバリデンセツ,1987,8,1,,,,ヘラルド,原作/しげの秀一（週刊少年マガジン連載）,,http://mediaarts-db.jp/an/anime_series/2296,,
ANS000126400,劇場,,b2tgpgY49wK,あいつとララバイ,,アイツトララバイ,1987,8,1,,,,ヘラルド,楠みちはる,,http://mediaarts-db.jp/an/anime_series/2290,,
ANS000132600,OVA,,tgnnaXoL5am,火の鳥 ヤマト編,,ヒノトリヤマトヘン,1987,8,1,1999,1,21,東宝,平井摩利,,http://mediaarts-db.jp/an/anime_series/2411,,
ANS000126500,TV,,F5KadmcEq2v,SLIPPY DANDY,,スリーピーダンディ,1987,8,7,1987,9,4,フジテレビ系放映,原作／龐統ひろし,,http://mediaarts-db.jp/an/anime_series/2292,,
ANS000132000,OVA,,JwY7NwLvSxx,DEAD HEAT,,デッドヒート,1987,8,7,,,,日本ビクター,-,,http://mediaarts-db.jp/an/anime_series/2398,,
ANS000132700,OVA,,X7vVAReA8a9,ぷっつんメイクLOVE,,プッツンメイクラブ,1987,8,14,1988,6,24,東映ビデオ,雨宮淳,,http://mediaarts-db.jp/an/anime_series/2415,,
ANS000126600,劇場,,sVfK8ACFvws,チロヌップのきつね,,チロヌップノキツネ,1987,8,15,,,,ヘラルド,原作/高橋宏幸（金の星社刊）,,http://mediaarts-db.jp/an/anime_series/2294,,
ANS004013800,OVA,,rBjKN79UMsL,がんばれ! キッカーズ ぼくたちの伝説,,ガンバレキッカーズ ボクタチノデンセツ,1987,8,21,,,,ぴえろプロジェクト,-,,http://mediaarts-db.jp/an/anime_series/17537,,
ANS000132900,OVA,,cP9mdoEEBDK,迷宮物件 FILE583,,メイキュウブッケン ファイルゴヒャクハチジュウサン,1987,8,28,,,,ネットワーク,-,,http://mediaarts-db.jp/an/anime_series/2417,,
ANS003015400,TV,,VX2dtrGgGQw,みんなのうた「バナナ村に雨がふる」,,ミンナノウタ バナナムラニアメガフル,1987,8,,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/17455,,
